,match_date,match_map,match_mode,match_duration,match_result,champ_name,champ_kills,champ_deaths,champ_assists,champ_farm,champ_gold,champ_level,champ_first_spell,champ_second_spell
399,2020-04-17,Howling Abyss,,20.28333333333333,defeat,Ashe,16,7,34,57,15000,18,SummonerHeal,SummonerFlash
400,2020-04-17,Summoner's Rift,Ranked (Draft Mode),34.58333333333333,defeat,Veigar,20,10,12,217,19700,17,SummonerTeleport,SummonerFlash
401,2020-04-17,Summoner's Rift,Ranked (Draft Mode),36.3,defeat,Miss Fortune,4,6,8,210,12400,15,SummonerHeal,SummonerFlash
402,2020-04-17,Summoner's Rift,Ranked (Draft Mode),30.53333333333333,victory,Miss Fortune,5,2,7,232,13600,14,SummonerHeal,SummonerFlash
403,2020-04-17,Summoner's Rift,Ranked (Draft Mode),34.53333333333333,victory,Aphelios,4,9,9,182,12600,14,SummonerHeal,SummonerFlash
404,2020-04-17,Summoner's Rift,Ranked (Draft Mode),39.11666666666666,victory,Aphelios,6,5,14,251,15900,18,SummonerHeal,SummonerFlash
405,2020-04-17,Summoner's Rift,Ranked (Draft Mode),24.66666666666666,defeat,Miss Fortune,1,7,3,142,6900,12,SummonerHeal,SummonerFlash
406,2020-04-17,Summoner's Rift,Ranked (Draft Mode),3.5,earlysurrender,Miss Fortune,0,0,0,16,1000,2,SummonerHeal,SummonerFlash
407,2020-04-17,Summoner's Rift,Ranked (Draft Mode),40.133333333333326,defeat,Miss Fortune,4,4,10,298,15200,18,SummonerHeal,SummonerFlash
408,2020-04-17,Summoner's Rift,Ranked (Draft Mode),41.08333333333332,defeat,Miss Fortune,14,8,11,281,18900,18,SummonerHeal,SummonerFlash
409,2020-04-17,Summoner's Rift,Ranked (Draft Mode),32.53333333333333,defeat,Aphelios,5,8,7,167,10100,13,SummonerHeal,SummonerFlash
410,2020-04-17,Summoner's Rift,Ranked (Draft Mode),38.58333333333332,victory,Miss Fortune,4,4,13,210,13200,16,SummonerHeal,SummonerFlash
411,2020-04-16,Summoner's Rift,Normal (Draft Mode),33.7,victory,Thresh,5,3,30,42,11400,15,SummonerDot,SummonerFlash
412,2020-04-16,Summoner's Rift,Normal (Draft Mode),37.7,defeat,Kai'Sa,6,5,8,216,13100,16,SummonerHeal,SummonerFlash
413,2020-04-16,Summoner's Rift,Normal (Draft Mode),19.383333333333333,victory,Kai'Sa,2,2,7,113,6400,10,SummonerHeal,SummonerFlash
414,2020-04-16,Summoner's Rift,Ranked (Draft Mode),29.68333333333333,victory,Miss Fortune,12,1,9,210,14300,15,SummonerHeal,SummonerFlash
415,2020-04-16,Summoner's Rift,Ranked (Draft Mode),29.35,defeat,Xayah,2,10,4,117,7500,12,SummonerHeal,SummonerFlash
416,2020-04-16,Summoner's Rift,Ranked (Draft Mode),31.75,victory,Miss Fortune,7,2,8,212,13700,16,SummonerHeal,SummonerFlash
417,2020-04-15,Summoner's Rift,Ranked (Draft Mode),22.68333333333333,victory,Miss Fortune,4,7,6,131,8400,11,SummonerHeal,SummonerFlash
418,2020-04-15,Summoner's Rift,Ranked (Draft Mode),25.833333333333332,victory,Miss Fortune,6,1,6,172,10000,13,SummonerHeal,SummonerFlash
419,2020-04-15,Summoner's Rift,Normal (Draft Mode),23.2,victory,Xerath,13,5,4,128,10700,14,SummonerBarrier,SummonerFlash
420,2020-04-15,Summoner's Rift,Ranked (Draft Mode),27.18333333333333,victory,Miss Fortune,10,3,10,186,13100,14,SummonerHeal,SummonerFlash
421,2020-04-15,Summoner's Rift,Ranked (Draft Mode),33.516666666666666,defeat,Xayah,5,5,8,234,12800,16,SummonerHeal,SummonerFlash
422,2020-04-15,Summoner's Rift,Ranked (Draft Mode),32.916666666666664,victory,Miss Fortune,7,3,3,215,13700,15,SummonerHeal,SummonerFlash
423,2020-04-15,Summoner's Rift,Ranked (Draft Mode),37.45,victory,Miss Fortune,11,2,10,316,17500,18,SummonerHeal,SummonerFlash
424,2020-04-15,Summoner's Rift,Normal (Draft Mode),25.91666666666666,defeat,Heimerdinger,1,4,1,148,7800,13,SummonerDot,SummonerFlash
425,2020-04-14,Summoner's Rift,Ranked (Draft Mode),31.1,defeat,Aphelios,4,8,6,164,10400,13,SummonerHeal,SummonerFlash
426,2020-04-14,Summoner's Rift,Normal (Draft Mode),33.68333333333333,defeat,Caitlyn,7,4,8,225,13600,15,SummonerHeal,SummonerFlash
427,2020-04-14,Summoner's Rift,Normal (Draft Mode),26.96666666666666,victory,Xayah,7,3,15,144,10500,13,SummonerHeal,SummonerFlash
428,2020-04-14,Summoner's Rift,Normal (Draft Mode),37.0,defeat,Aphelios,13,7,12,249,18900,18,SummonerHeal,SummonerFlash
429,2020-04-14,Summoner's Rift,Ranked (Draft Mode),31.03333333333333,victory,Miss Fortune,10,0,5,263,15100,16,SummonerHeal,SummonerFlash
430,2020-04-14,Summoner's Rift,Ranked (Draft Mode),24.766666666666662,victory,Aphelios,4,1,2,179,10500,13,SummonerHeal,SummonerFlash
431,2020-04-14,Summoner's Rift,Ranked (Draft Mode),31.566666666666663,victory,Aphelios,9,6,15,242,14700,15,SummonerHeal,SummonerFlash
432,2020-04-14,Summoner's Rift,Ranked (Draft Mode),25.7,defeat,Aphelios,1,3,8,179,8600,14,SummonerHeal,SummonerFlash
433,2020-04-13,Howling Abyss,Custom,27.5,defeat,Heimerdinger,19,12,31,124,19200,18,SummonerMana,SummonerFlash
434,2020-04-13,Howling Abyss,Custom,15.433333333333332,defeat,Singed,7,8,12,20,10000,16,SummonerSnowball,SummonerFlash
435,2020-04-13,Howling Abyss,Custom,14.866666666666665,defeat,Tristana,11,6,12,66,10400,15,SummonerHeal,SummonerFlash
436,2020-04-13,Howling Abyss,Custom,19.8,victory,Tristana,11,6,22,101,13600,18,SummonerHeal,SummonerFlash
437,2020-04-13,Howling Abyss,Custom,16.53333333333333,victory,Aphelios,19,5,8,95,13200,17,SummonerHeal,SummonerFlash
438,2020-04-13,Summoner's Rift,Ranked (Draft Mode),29.583333333333332,victory,Aphelios,7,0,7,267,13500,15,SummonerHeal,SummonerFlash
439,2020-04-13,Summoner's Rift,Ranked (Draft Mode),43.68333333333332,victory,Aphelios,13,3,9,320,19500,18,SummonerHeal,SummonerFlash
440,2020-04-13,Summoner's Rift,Ranked (Draft Mode),28.8,defeat,Aphelios,1,7,2,166,8900,12,SummonerHeal,SummonerFlash
441,2020-04-13,Summoner's Rift,Ranked (Draft Mode),29.16666666666666,victory,Aphelios,17,4,8,199,14600,15,SummonerHeal,SummonerFlash
442,2020-04-13,Summoner's Rift,Ranked (Draft Mode),36.58333333333332,victory,Thresh,2,8,23,27,9100,16,SummonerDot,SummonerFlash
443,2020-04-13,Summoner's Rift,Ranked (Draft Mode),43.7,victory,Aphelios,18,6,4,385,23800,18,SummonerHeal,SummonerFlash
444,2020-04-12,Summoner's Rift,,33.5,defeat,Aphelios,7,11,12,190,12600,15,SummonerBarrier,SummonerFlash
445,2020-04-12,Summoner's Rift,,36.86666666666666,defeat,Caitlyn,4,9,5,225,12600,14,SummonerHeal,SummonerFlash
446,2020-04-12,Summoner's Rift,,49.21666666666666,defeat,Caitlyn,4,5,4,360,17400,18,SummonerHeal,SummonerFlash
447,2020-04-12,Summoner's Rift,Normal (Draft Mode),21.766666666666662,victory,Aphelios,3,0,4,174,8800,12,SummonerHeal,SummonerFlash
448,2020-04-12,Summoner's Rift,Normal (Draft Mode),17.133333333333333,victory,Aphelios,4,2,8,81,6900,10,SummonerHeal,SummonerFlash
449,2020-04-12,Summoner's Rift,Ranked (Draft Mode),32.1,victory,Caitlyn,3,3,11,171,11900,15,SummonerHeal,SummonerFlash
450,2020-04-12,Summoner's Rift,Ranked (Draft Mode),31.46666666666666,victory,Aphelios,7,2,7,252,13100,15,SummonerHeal,SummonerFlash
451,2020-04-12,Howling Abyss,,23.8,victory,Malphite,5,16,33,42,13500,18,SummonerHeal,SummonerFlash
452,2020-04-12,Howling Abyss,,21.383333333333333,defeat,Tristana,10,16,24,61,13600,18,SummonerHeal,SummonerFlash
453,2020-04-12,Howling Abyss,,23.1,defeat,Ezreal,6,10,18,26,12600,18,SummonerHeal,SummonerFlash
454,2020-04-12,Howling Abyss,,13.416666666666666,defeat,Thresh,5,6,13,24,8700,14,SummonerMana,SummonerFlash
455,2020-04-12,Howling Abyss,,19.16666666666666,defeat,Janna,4,7,19,56,11700,17,SummonerMana,SummonerFlash
456,2020-04-12,Howling Abyss,,15.766666666666666,defeat,Veigar,6,8,10,51,9300,14,SummonerMana,SummonerFlash
457,2020-04-12,Summoner's Rift,Normal (Draft Mode),27.41666666666666,defeat,Xerath,2,4,10,155,8300,14,SummonerBarrier,SummonerFlash
458,2020-04-12,Summoner's Rift,Normal (Draft Mode),34.21666666666666,victory,Aphelios,3,12,11,160,10400,14,SummonerHeal,SummonerFlash
459,2020-04-12,Summoner's Rift,Normal (Draft Mode),35.13333333333333,victory,Aphelios,10,5,5,240,14500,16,SummonerHeal,SummonerFlash
460,2020-04-12,Summoner's Rift,Normal (Draft Mode),31.583333333333332,victory,Miss Fortune,7,6,13,153,11400,14,SummonerHeal,SummonerFlash
461,2020-04-11,Summoner's Rift,Normal (Draft Mode),38.633333333333326,defeat,Aphelios,12,7,18,237,17000,17,SummonerHeal,SummonerFlash
462,2020-04-11,Summoner's Rift,Normal (Draft Mode),48.266666666666666,victory,Aphelios,18,4,14,338,22800,18,SummonerHeal,SummonerFlash
463,2020-04-11,Summoner's Rift,,36.783333333333324,defeat,Aphelios,6,5,13,239,14300,17,SummonerHeal,SummonerFlash
464,2020-04-11,Summoner's Rift,,30.2,defeat,Miss Fortune,4,6,9,170,10100,13,SummonerHeal,SummonerFlash
465,2020-04-11,Howling Abyss,,18.866666666666664,defeat,Miss Fortune,6,8,13,85,11600,17,SummonerHeal,SummonerFlash
466,2020-04-11,Summoner's Rift,Normal (Draft Mode),41.96666666666666,defeat,Aphelios,2,6,6,326,16900,17,SummonerHeal,SummonerFlash
467,2020-04-11,Howling Abyss,,19.95,victory,Caitlyn,5,2,23,93,13000,18,SummonerHeal,SummonerFlash
468,2020-04-11,Summoner's Rift,Ranked (Draft Mode),19.35,defeat,Corki,0,5,0,111,5000,11,SummonerTeleport,SummonerFlash
469,2020-04-11,Summoner's Rift,Ranked (Draft Mode),17.05,defeat,Aphelios,0,5,0,110,4800,8,SummonerHeal,SummonerFlash
470,2020-04-10,Howling Abyss,,20.85,defeat,Tristana,9,12,16,68,12900,18,SummonerHeal,SummonerFlash
471,2020-04-10,Howling Abyss,,26.833333333333332,defeat,Veigar,17,12,26,112,18700,18,SummonerHeal,SummonerFlash
472,2020-04-10,Summoner's Rift,Ranked (Draft Mode),24.93333333333333,defeat,Miss Fortune,3,10,3,131,7700,12,SummonerHeal,SummonerFlash
473,2020-04-10,Summoner's Rift,Ranked (Draft Mode),25.95,defeat,Aphelios,3,5,2,144,7800,12,SummonerHeal,SummonerFlash
474,2020-04-10,Summoner's Rift,Ranked (Draft Mode),21.43333333333333,victory,Miss Fortune,0,1,10,134,7000,11,SummonerHeal,SummonerFlash
475,2020-04-10,Summoner's Rift,Ranked (Draft Mode),31.9,victory,Aphelios,11,5,12,194,14600,16,SummonerHeal,SummonerFlash
476,2020-04-10,Summoner's Rift,Ranked (Draft Mode),30.083333333333332,victory,Xayah,1,5,6,188,10200,13,SummonerHeal,SummonerFlash
477,2020-04-10,Summoner's Rift,Ranked (Draft Mode),35.016666666666666,defeat,Miss Fortune,6,6,3,222,13700,15,SummonerHeal,SummonerFlash
478,2020-04-10,Summoner's Rift,Ranked (Draft Mode),28.68333333333333,victory,Caitlyn,7,3,17,171,12200,15,SummonerHeal,SummonerFlash
479,2020-04-10,Summoner's Rift,Ranked (Draft Mode),33.93333333333333,victory,Aphelios,9,6,6,192,13200,16,SummonerHeal,SummonerFlash
480,2020-04-10,Summoner's Rift,Ranked (Draft Mode),29.766666666666662,victory,Xayah,5,7,12,134,9900,13,SummonerHeal,SummonerFlash
481,2020-04-09,Summoner's Rift,Ranked (Draft Mode),32.28333333333333,victory,Xayah,10,4,18,242,14300,17,SummonerHeal,SummonerFlash
482,2020-04-09,Summoner's Rift,Ranked (Draft Mode),32.11666666666666,defeat,Miss Fortune,4,9,16,191,11600,14,SummonerHeal,SummonerFlash
483,2020-04-09,Summoner's Rift,Normal (Draft Mode),24.5,victory,Aphelios,6,7,8,147,11300,12,SummonerHeal,SummonerFlash
484,2020-04-09,Summoner's Rift,Normal (Draft Mode),29.18333333333333,defeat,Miss Fortune,9,5,3,228,13100,15,SummonerHeal,SummonerFlash
485,2020-04-09,Summoner's Rift,Normal (Draft Mode),3.3833333333333333,earlysurrender,Aphelios,0,0,0,14,989,2,SummonerHeal,SummonerFlash
486,2020-04-09,Summoner's Rift,Normal (Draft Mode),51.08333333333332,victory,Miss Fortune,7,11,9,351,20600,18,SummonerHeal,SummonerFlash
487,2020-04-09,Summoner's Rift,Normal (Draft Mode),28.7,victory,Lucian,5,7,8,134,9500,13,SummonerHeal,SummonerFlash
488,2020-04-09,Summoner's Rift,Ranked (Draft Mode),35.56666666666666,defeat,Aphelios,7,8,11,255,15300,17,SummonerHeal,SummonerFlash
489,2020-04-09,Summoner's Rift,Ranked (Draft Mode),25.3,victory,Miss Fortune,12,1,5,159,11300,13,SummonerHeal,SummonerFlash
490,2020-04-09,Summoner's Rift,Ranked (Draft Mode),24.883333333333333,victory,Miss Fortune,8,3,5,143,10000,12,SummonerHeal,SummonerFlash
491,2020-04-09,Summoner's Rift,Ranked (Draft Mode),33.8,victory,Aphelios,15,4,10,244,16600,16,SummonerHeal,SummonerFlash
492,2020-04-09,Summoner's Rift,Ranked (Draft Mode),22.53333333333333,victory,Miss Fortune,6,3,7,131,8600,12,SummonerHeal,SummonerFlash
493,2020-04-09,Summoner's Rift,Ranked (Draft Mode),36.05,victory,Caitlyn,8,4,13,235,14000,16,SummonerHeal,SummonerFlash
494,2020-04-09,Summoner's Rift,Ranked (Draft Mode),22.15,victory,Miss Fortune,6,0,4,176,10800,12,SummonerHeal,SummonerFlash
495,2020-04-09,Summoner's Rift,Ranked (Draft Mode),29.98333333333333,victory,Miss Fortune,8,3,5,204,12000,15,SummonerHeal,SummonerFlash
496,2020-04-09,Summoner's Rift,Ranked (Draft Mode),33.95,defeat,Aphelios,5,6,9,210,13400,15,SummonerHeal,SummonerFlash
497,2020-04-08,Summoner's Rift,Ranked (Draft Mode),29.583333333333332,defeat,Miss Fortune,9,6,6,172,11800,14,SummonerHeal,SummonerFlash
498,2020-04-08,Summoner's Rift,Ranked (Draft Mode),28.6,defeat,Aphelios,1,7,2,155,7600,12,SummonerHeal,SummonerFlash
499,2020-04-07,Summoner's Rift,Ranked (Draft Mode),24.5,defeat,Miss Fortune,1,5,2,144,6700,12,SummonerHeal,SummonerFlash
500,2020-04-07,Summoner's Rift,Ranked (Draft Mode),38.533333333333324,defeat,Miss Fortune,2,4,5,314,13700,17,SummonerHeal,SummonerFlash
501,2020-04-07,Summoner's Rift,Ranked (Draft Mode),36.85,defeat,Aphelios,12,6,12,231,16500,16,SummonerHeal,SummonerFlash
502,2020-04-07,Summoner's Rift,Ranked (Draft Mode),44.516666666666666,victory,Miss Fortune,13,6,16,268,19600,18,SummonerHeal,SummonerFlash
503,2020-04-07,Summoner's Rift,Ranked (Draft Mode),34.11666666666666,victory,Miss Fortune,17,7,10,181,16300,16,SummonerHeal,SummonerFlash
504,2020-04-07,Summoner's Rift,Ranked (Draft Mode),26.833333333333332,victory,Miss Fortune,14,4,5,219,14400,14,SummonerHeal,SummonerFlash
505,2020-04-07,Summoner's Rift,Ranked (Draft Mode),46.533333333333324,defeat,Aphelios,8,4,8,421,21200,18,SummonerHeal,SummonerFlash
506,2020-04-07,Summoner's Rift,Ranked (Draft Mode),31.8,defeat,Aphelios,3,7,2,211,11800,14,SummonerHeal,SummonerFlash
507,2020-04-06,Summoner's Rift,Ranked (Draft Mode),29.91666666666666,victory,Miss Fortune,13,4,13,202,13800,15,SummonerHeal,SummonerFlash
508,2020-04-06,Summoner's Rift,Ranked (Draft Mode),26.083333333333332,defeat,Aphelios,2,9,4,152,8200,12,SummonerHeal,SummonerFlash
509,2020-04-06,Summoner's Rift,Normal (Draft Mode),29.9,victory,Aphelios,9,4,11,208,13800,14,SummonerHeal,SummonerFlash
510,2020-04-06,Summoner's Rift,Ranked (Draft Mode),31.53333333333333,defeat,Aphelios,6,3,4,190,11100,14,SummonerHeal,SummonerFlash
511,2020-04-06,Summoner's Rift,Ranked (Draft Mode),16.716666666666665,victory,Aphelios,2,0,0,127,5800,9,SummonerHeal,SummonerFlash
512,2020-04-06,Summoner's Rift,Ranked (Draft Mode),36.283333333333324,defeat,Caitlyn,9,5,6,181,12500,15,SummonerHeal,SummonerFlash
513,2020-04-06,Summoner's Rift,Ranked (Draft Mode),28.48333333333333,victory,Aphelios,11,0,2,248,13600,15,SummonerHeal,SummonerFlash
514,2020-04-06,Summoner's Rift,Ranked (Draft Mode),41.1,defeat,Aphelios,6,9,10,202,13500,15,SummonerHeal,SummonerFlash
515,2020-04-05,Summoner's Rift,Custom,37.43333333333332,victory,Aphelios,12,5,10,227,16100,17,SummonerHeal,SummonerFlash
516,2020-04-05,Summoner's Rift,Custom,21.98333333333333,victory,Aphelios,7,5,7,117,9300,12,SummonerHeal,SummonerFlash
517,2020-04-05,Summoner's Rift,Ranked (Draft Mode),28.91666666666666,defeat,Aphelios,6,4,5,195,10700,15,SummonerHeal,SummonerFlash
518,2020-04-05,Summoner's Rift,Ranked (Draft Mode),21.93333333333333,victory,Aphelios,9,4,12,112,10400,12,SummonerHeal,SummonerFlash
519,2020-04-05,Summoner's Rift,Ranked (Draft Mode),35.0,defeat,Caitlyn,11,5,13,216,15800,15,SummonerHeal,SummonerFlash
520,2020-04-05,Summoner's Rift,Ranked (Draft Mode),40.21666666666666,defeat,Caitlyn,5,5,11,271,14800,18,SummonerHeal,SummonerFlash
521,2020-04-05,Summoner's Rift,Ranked (Draft Mode),25.46666666666666,victory,Aphelios,9,4,12,152,11200,14,SummonerHeal,SummonerFlash
522,2020-04-05,Summoner's Rift,Ranked (Draft Mode),30.833333333333332,victory,Caitlyn,9,4,9,180,12600,16,SummonerHeal,SummonerFlash
523,2020-04-05,Summoner's Rift,Ranked (Draft Mode),20.266666666666662,defeat,Aphelios,2,3,1,126,6700,10,SummonerHeal,SummonerFlash
524,2020-04-05,Summoner's Rift,Ranked (Draft Mode),22.633333333333333,victory,Aphelios,9,0,8,158,10300,12,SummonerHeal,SummonerFlash
525,2020-04-05,Summoner's Rift,Ranked (Draft Mode),34.35,defeat,Aphelios,11,9,13,275,18000,18,SummonerHeal,SummonerFlash
526,2020-04-05,Summoner's Rift,Ranked (Draft Mode),28.5,victory,Aphelios,14,5,13,199,14500,16,SummonerHeal,SummonerFlash
527,2020-04-05,Summoner's Rift,Ranked (Draft Mode),33.18333333333333,defeat,Aphelios,1,7,14,232,10900,16,SummonerHeal,SummonerFlash
528,2020-04-05,Summoner's Rift,Ranked (Draft Mode),30.45,victory,Aphelios,9,2,7,228,13500,15,SummonerHeal,SummonerFlash
529,2020-04-05,Summoner's Rift,Ranked (Draft Mode),26.7,victory,Xayah,7,4,13,125,10800,14,SummonerHeal,SummonerFlash
530,2020-04-04,Summoner's Rift,Ranked (Draft Mode),23.68333333333333,defeat,Ezreal,1,4,2,143,6800,12,SummonerHeal,SummonerFlash
531,2020-04-04,Summoner's Rift,Ranked (Draft Mode),37.68333333333332,victory,Aphelios,6,11,15,202,14600,17,SummonerHeal,SummonerFlash
532,2020-04-04,Summoner's Rift,One for All,30.05,victory,Fiddlesticks,8,6,27,80,14100,18,SummonerTeleport,SummonerFlash
533,2020-04-04,Summoner's Rift,Custom,31.93333333333333,defeat,Caitlyn,4,8,3,181,11300,12,SummonerHeal,SummonerFlash
534,2020-04-04,Summoner's Rift,Custom,37.783333333333324,defeat,Aphelios,1,3,3,258,12200,16,SummonerHeal,SummonerFlash
535,2020-04-04,Summoner's Rift,Normal (Draft Mode),27.0,defeat,Thresh,1,4,7,31,6100,12,SummonerDot,SummonerFlash
536,2020-04-04,Summoner's Rift,Normal (Draft Mode),26.46666666666666,victory,Thresh,4,3,10,36,8300,13,SummonerDot,SummonerFlash
537,2020-04-04,Summoner's Rift,Normal (Draft Mode),43.48333333333333,defeat,Aphelios,12,13,15,281,18500,18,SummonerHeal,SummonerFlash
538,2020-04-04,Summoner's Rift,One for All,20.7,victory,Fizz,19,4,10,69,17600,18,SummonerDot,SummonerFlash
539,2020-04-04,Summoner's Rift,Ranked (Draft Mode),32.86666666666666,victory,Aphelios,6,3,12,178,11900,15,SummonerHeal,SummonerFlash
540,2020-04-04,Summoner's Rift,Normal (Draft Mode),41.93333333333332,defeat,Heimerdinger,5,8,12,224,14100,17,SummonerTeleport,SummonerFlash
541,2020-04-04,Summoner's Rift,Normal (Draft Mode),22.883333333333333,defeat,Irelia,2,9,3,123,7400,11,SummonerDot,SummonerFlash
542,2020-04-04,Summoner's Rift,Normal (Draft Mode),36.133333333333326,victory,Thresh,6,5,20,39,11400,16,SummonerDot,SummonerFlash
543,2020-04-03,Summoner's Rift,Ranked (Draft Mode),24.53333333333333,defeat,Aphelios,2,9,4,126,8100,11,SummonerHeal,SummonerFlash
544,2020-04-03,Summoner's Rift,Ranked (Draft Mode),25.35,defeat,Xayah,5,5,9,153,10000,13,SummonerHeal,SummonerFlash
545,2020-04-03,Summoner's Rift,Ranked (Draft Mode),24.11666666666666,victory,Aphelios,9,1,7,165,10800,14,SummonerHeal,SummonerFlash
546,2020-04-03,Summoner's Rift,Normal (Draft Mode),31.46666666666666,defeat,Caitlyn,2,7,5,158,9000,12,SummonerHeal,SummonerFlash
547,2020-04-03,Summoner's Rift,Ranked (Draft Mode),26.15,victory,Caitlyn,5,0,11,164,10200,13,SummonerHeal,SummonerFlash
548,2020-04-03,Summoner's Rift,Ranked (Draft Mode),32.38333333333333,victory,Miss Fortune,10,7,7,179,14900,15,SummonerHeal,SummonerFlash
549,2020-04-03,Summoner's Rift,Ranked (Draft Mode),29.16666666666666,victory,Aphelios,4,5,9,195,11000,14,SummonerHeal,SummonerFlash
550,2020-04-03,Summoner's Rift,Ranked (Draft Mode),22.75,victory,Aphelios,6,2,4,117,8800,12,SummonerHeal,SummonerFlash
551,2020-04-03,Summoner's Rift,Ranked (Draft Mode),38.766666666666666,defeat,Aphelios,8,2,13,258,15400,17,SummonerHeal,SummonerFlash
552,2020-04-03,Summoner's Rift,Ranked (Draft Mode),34.03333333333333,victory,Aphelios,11,6,11,201,14400,15,SummonerHeal,SummonerFlash
553,2020-04-03,Summoner's Rift,Ranked (Draft Mode),3.3666666666666663,earlysurrender,Aphelios,0,0,0,15,947,3,SummonerHeal,SummonerFlash
554,2020-04-03,Summoner's Rift,Ranked (Draft Mode),22.15,victory,Caitlyn,5,2,4,144,8200,11,SummonerHeal,SummonerFlash
555,2020-04-03,Howling Abyss,Custom,13.25,victory,Irelia,5,5,14,62,8900,14,SummonerSnowball,SummonerFlash
556,2020-04-03,Summoner's Rift,Custom,25.383333333333333,victory,Ezreal,2,5,10,112,7700,13,SummonerSmite,SummonerTeleport
557,2020-04-02,Summoner's Rift,Custom,37.48333333333333,defeat,Alistar,9,12,19,124,13300,16,SummonerDot,SummonerFlash
558,2020-04-02,Summoner's Rift,Custom,38.81666666666666,victory,Aphelios,16,12,17,224,17800,18,SummonerHeal,SummonerFlash
559,2020-04-02,Howling Abyss,Custom,21.91666666666666,victory,Evelynn,13,7,10,97,14400,18,SummonerSnowball,SummonerFlash
560,2020-04-02,Summoner's Rift,One for All,21.9,defeat,Zed,9,10,9,53,11400,16,SummonerDot,SummonerFlash
561,2020-04-02,Summoner's Rift,Normal (Draft Mode),41.9,victory,Ezreal,12,6,5,257,16900,18,SummonerHeal,SummonerFlash
562,2020-04-02,Summoner's Rift,Normal (Draft Mode),25.9,defeat,Caitlyn,4,1,2,160,9200,12,SummonerHeal,SummonerFlash
563,2020-04-02,Summoner's Rift,Ranked (Draft Mode),27.68333333333333,victory,Aphelios,11,1,6,211,13300,15,SummonerHeal,SummonerFlash
564,2020-04-02,Summoner's Rift,Normal (Draft Mode),36.633333333333326,victory,Tristana,10,6,8,209,15800,17,SummonerHeal,SummonerFlash
565,2020-04-02,Summoner's Rift,Normal (Draft Mode),25.06666666666666,victory,Lucian,5,5,12,100,8400,13,SummonerHeal,SummonerFlash
566,2020-04-01,Summoner's Rift,One for All,17.98333333333333,victory,Draven,6,4,11,62,11300,16,SummonerHeal,SummonerFlash
567,2020-04-01,Summoner's Rift,One for All,16.55,defeat,Yuumi,1,6,8,16,5200,11,SummonerHeal,SummonerDot
568,2020-04-01,Summoner's Rift,Ranked (Draft Mode),34.016666666666666,victory,Caitlyn,8,5,8,218,13900,16,SummonerHeal,SummonerFlash
569,2020-04-01,Summoner's Rift,Normal (Draft Mode),38.0,defeat,Aphelios,3,9,11,192,12200,16,SummonerHeal,SummonerFlash
570,2020-04-01,Summoner's Rift,Normal (Draft Mode),31.66666666666666,defeat,Caitlyn,4,5,4,183,11200,13,SummonerHeal,SummonerFlash
571,2020-03-31,Summoner's Rift,One for All,24.2,defeat,Shen,1,11,8,49,8900,16,SummonerExhaust,SummonerFlash
572,2020-03-31,Summoner's Rift,One for All,23.216666666666658,defeat,Azir,8,11,3,85,13300,16,SummonerExhaust,SummonerFlash
573,2020-03-31,Summoner's Rift,Normal (Draft Mode),24.15,defeat,Caitlyn,4,3,2,123,7800,11,SummonerHeal,SummonerFlash
574,2020-03-31,Summoner's Rift,One for All,22.133333333333333,defeat,Tahm Kench,6,6,8,99,12500,16,SummonerExhaust,SummonerFlash
575,2020-03-31,Summoner's Rift,One for All,24.46666666666666,victory,Taric,3,6,19,90,11400,17,SummonerExhaust,SummonerFlash
576,2020-03-31,Summoner's Rift,Normal (Draft Mode),27.06666666666666,defeat,Miss Fortune,10,6,6,195,12500,15,SummonerHeal,SummonerFlash
577,2020-03-29,Summoner's Rift,One for All,24.0,defeat,Hecarim,4,12,14,90,11700,17,SummonerTeleport,SummonerHaste
578,2020-03-29,Summoner's Rift,One for All,20.65,victory,Yasuo,4,10,10,43,9500,16,SummonerDot,SummonerFlash
579,2020-03-29,Summoner's Rift,Ranked (Draft Mode),28.1,defeat,Caitlyn,3,5,7,165,9400,14,SummonerHeal,SummonerFlash
580,2020-03-28,Summoner's Rift,Normal (Draft Mode),32.81666666666666,defeat,Caitlyn,5,5,8,215,13400,15,SummonerHeal,SummonerFlash
581,2020-03-28,Summoner's Rift,Normal (Draft Mode),16.133333333333333,defeat,Aphelios,0,4,0,91,4200,8,SummonerHeal,SummonerFlash
582,2020-03-28,Summoner's Rift,,49.166666666666664,defeat,Caitlyn,21,5,5,392,24700,18,SummonerHeal,SummonerFlash
583,2020-03-28,Summoner's Rift,,31.16666666666666,defeat,Aphelios,3,4,5,222,10100,14,SummonerHeal,SummonerFlash
584,2020-03-28,Summoner's Rift,,32.61666666666666,defeat,Aphelios,3,4,2,225,10300,14,SummonerHeal,SummonerFlash
585,2020-03-28,Summoner's Rift,Ranked (Draft Mode),41.48333333333333,victory,Heimerdinger,10,5,17,239,17100,18,SummonerTeleport,SummonerFlash
586,2020-03-28,Summoner's Rift,Normal (Draft Mode),23.866666666666664,victory,Aphelios,7,4,9,149,10400,13,SummonerHeal,SummonerFlash
587,2020-03-27,Summoner's Rift,Normal (Draft Mode),30.16666666666666,victory,Xayah,5,5,25,163,12400,15,SummonerHeal,SummonerFlash
588,2020-03-27,Summoner's Rift,Normal (Draft Mode),38.11666666666666,victory,Caitlyn,6,4,15,218,13800,16,SummonerHeal,SummonerFlash
